Fiyat,Marka,Seri,Model,Yıl,Kilometre,VitesTipi,YakıtTipi,KasaTipi,MotorHacmi,MotorGücü,Çekiş
530000,Hyundai,i20 Troy,1.4 CRDi Team,2012,152000.0,Düz,Dizel,Hatchback/5,1396.0,75.0,Önden Çekiş
342000,Hyundai,Getz,1.4 DOHC Start,2010,216000.0,Düz,LPG & Benzin,Hatchback/5,1399.0,97.0,Önden Çekiş
400000,Hyundai,Getz,1.5 VGT Start,2011,178000.0,Düz,Dizel,Hatchback/5,1493.0,88.0,Önden Çekiş
798000,Hyundai,i20,1.4 CRDi Style,2018,104000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
850000,Hyundai,i30,1.6 GDi Elite,2013,159000.0,Otomatik,LPG & Benzin,Hatchback/5,1591.0,135.0,Önden Çekiş
390000,Hyundai,Getz,1.5 CRDi VGT,2005,225000.0,Düz,Dizel,Hatchback/5,1493.0,110.0,Önden Çekiş
675000,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2013,103000.0,Düz,Dizel,Sedan,1582.0,128.0,Önden Çekiş
480000,Hyundai,Accent Era,1.5 CRDi-VGT Team,2010,206650.0,Otomatik,Dizel,Sedan,1493.0,110.0,Önden Çekiş
820000,Hyundai,i20,1.4 CRDi Style,2016,20024.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
805000,Hyundai,i20,1.4 CRDi Style,2014,125000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
738000,Hyundai,i20,1.4 CVVT Sense,2014,82000.0,Otomatik,Benzin,Hatchback/5,1396.0,100.0,Önden Çekiş
335000,Hyundai,Getz,1.5 CRDi GL Cool,2004,186000.0,Düz,Dizel,Hatchback/5,1493.0,82.0,Önden Çekiş
305000,Hyundai,Accent,1.5 CRDi Admire,2006,307000.0,Düz,Dizel,Sedan,1493.0,82.0,Önden Çekiş
287500,Hyundai,Accent,1.5 CRDi Admire,2004,235000.0,Düz,Dizel,Sedan,1493.0,82.0,Önden Çekiş
365000,Hyundai,i20,1.2 D-CVVT Jump,2012,297000.0,Düz,Benzin,Hatchback/5,1248.0,85.0,Önden Çekiş
879750,Hyundai,i20,1.4 MPI Style,2021,69500.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
450000,Hyundai,i30,1.6 CRDi Select,2009,281000.0,Düz,Dizel,Hatchback/5,1582.0,115.0,Önden Çekiş
465000,Hyundai,Accent Era,1.4 Team,2006,206000.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
225000,Hyundai,Accent,1.3 LS,1998,245000.0,Düz,LPG & Benzin,Hatchback/5,1341.0,75.0,Önden Çekiş
440000,Hyundai,Accent,1.6 Admire,2005,175000.0,Düz,LPG & Benzin,Sedan,1599.0,112.0,Önden Çekiş
347000,Hyundai,Accent Era,1.4 Team,2009,569000.0,Düz,Benzin,Sedan,1399.0,97.0,Önden Çekiş
715000,Hyundai,i30,1.6 CRDi Style,2014,80000.0,Düz,Dizel,Hatchback/5,1582.0,128.0,Önden Çekiş
568000,Hyundai,i10,1.0 D-CVVT Style,2014,118000.0,Otomatik,Benzin,Hatchback/5,998.0,65.0,Önden Çekiş
859000,Hyundai,i20,1.4 MPI Style,2021,73000.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
270000,Hyundai,Accent Era,1.4 Select,2006,635386.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
988500,Hyundai,i20,1.4 CRDi Elite,2017,25000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
530000,Hyundai,i20,1.4 CRDi Jump,2012,189000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
735000,Hyundai,i20,1.4 MPI Style,2016,102000.0,Otomatik,LPG & Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
325000,Hyundai,Accent,1.5 CRDi Admire,2004,222600.0,Düz,Dizel,Sedan,1493.0,82.0,Önden Çekiş
709000,Hyundai,i20,1.2 MPI Elite Blue,2016,111000.0,Düz,Benzin,Hatchback/5,1248.0,84.0,Önden Çekiş
598000,Hyundai,i20 Troy,1.4 CVVT Prime Plus,2011,83000.0,Otomatik,LPG & Benzin,Hatchback/5,1396.0,100.0,Önden Çekiş
715000,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,152000.0,Otomatik,Dizel,Sedan,1582.0,136.0,Önden Çekiş
520000,Hyundai,Getz,1.4 DOHC Start,2009,180000.0,Otomatik,Benzin,Hatchback/5,1399.0,97.0,Önden Çekiş
198000,Hyundai,Excel,1.5 LS,1994,300000.0,Düz,LPG & Benzin,Sedan,1468.0,71.0,Önden Çekiş
147500,Hyundai,Elantra,1.6 GLS,1993,280000.0,Düz,LPG & Benzin,Sedan,1597.0,114.0,Önden Çekiş
670000,Hyundai,Accent Blue,1.6 CRDI Prime,2015,129000.0,Düz,Dizel,Sedan,1582.0,136.0,Önden Çekiş
350000,Hyundai,Getz,1.5 CRDi GL Active,2005,295000.0,Düz,Dizel,Hatchback/5,1493.0,82.0,Önden Çekiş
395000,Hyundai,Atos,1.1 GLS,2006,52000.0,Düz,Benzin,Hatchback/5,1086.0,63.0,Önden Çekiş
575000,Hyundai,Accent Era,1.4 Team,2012,110000.0,Otomatik,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
525000,Hyundai,i20,1.2 D-CVVT Jump,2012,161000.0,Düz,Benzin,Hatchback/5,1248.0,85.0,Önden Çekiş
462000,Hyundai,Accent Era,1.4 Select,2006,188000.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
442000,Hyundai,Getz,1.5 CRDi GL Active,2005,302000.0,Düz,Dizel,Hatchback/5,1493.0,82.0,Önden Çekiş
227000,Hyundai,Accent,1.3 LS,1999,287000.0,Düz,LPG & Benzin,Hatchback/3,1341.0,75.0,Önden Çekiş
780000,Hyundai,i30,1.6 CRDi Style Design Pack,2015,200000.0,Yarı Otomatik,Dizel,Hatchback/5,1582.0,136.0,Önden Çekiş
205000,Hyundai,Atos,1.0 GLS,1999,247000.0,Düz,Benzin,Hatchback/5,999.0,54.0,Önden Çekiş
600000,Hyundai,i20,1.2 D-CVVT Sense,2013,106000.0,Düz,LPG & Benzin,Hatchback/5,1248.0,85.0,Önden Çekiş
355000,Hyundai,Accent,1.3 LX,2003,148250.0,Düz,LPG & Benzin,Sedan,1341.0,86.0,Önden Çekiş
375000,Hyundai,Accent,1.3 Admire,2004,168500.0,Düz,LPG & Benzin,Sedan,1341.0,86.0,Önden Çekiş
700000,Hyundai,Accent Blue,1.4 D-CVVT Mode Plus,2016,100008.0,Düz,Benzin,Sedan,1368.0,100.0,Önden Çekiş
315000,Hyundai,Accent,1.5 CRDi Admire,2005,311000.0,Düz,Dizel,Sedan,1493.0,82.0,Önden Çekiş
735000,Hyundai,Accent Blue,1.6 CRDI Mode,2015,121000.0,Yarı Otomatik,Dizel,Sedan,1582.0,136.0,Önden Çekiş
860000,Hyundai,i30,1.6 T-GDI Sport,2015,218000.0,Düz,Benzin,Hatchback/5,1591.0,186.0,Önden Çekiş
850000,Hyundai,Elantra,1.6 CRDi Style,2014,70000.0,Düz,Dizel,Sedan,1582.0,136.0,Önden Çekiş
610000,Hyundai,i20,1.2 MPI Style,2015,164000.0,Düz,Benzin,Hatchback/5,1248.0,84.0,Önden Çekiş
693000,Hyundai,i20,1.2 MPI Style,2016,106500.0,Düz,LPG & Benzin,Hatchback/5,1248.0,84.0,Önden Çekiş
825000,Hyundai,Elantra,1.6 CRDi Elite,2014,190550.0,Otomatik,Dizel,Sedan,1582.0,136.0,Önden Çekiş
520000,Hyundai,Accent Era,1.4 Team,2008,147500.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
490000,Hyundai,Accent Era,1.4 Team,2010,171000.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
450000,Hyundai,i20,1.4 CRDi Jump,2012,243000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
820000,Hyundai,i10,1.2 MPI Style,2021,14000.0,Yarı Otomatik,Benzin,Hatchback/5,1197.0,84.0,Önden Çekiş
459000,Hyundai,i20,1.2 D-CVVT Jump,2012,136000.0,Düz,Benzin,Hatchback/5,1248.0,85.0,Önden Çekiş
365000,Hyundai,Getz,1.5 VGT Start,2008,285000.0,Düz,Dizel,Hatchback/5,1493.0,88.0,Önden Çekiş
747500,Hyundai,i10,1.2 D-CVVT Elite,2018,17000.0,Otomatik,Benzin,Hatchback/5,1248.0,87.0,Önden Çekiş
414500,Hyundai,i10,1.1 Team,2011,85000.0,Düz,Benzin,Hatchback/5,1086.0,66.0,Önden Çekiş
516000,Hyundai,i20,1.2 D-CVVT Jump,2012,187000.0,Düz,Benzin,Hatchback/5,1248.0,85.0,Önden Çekiş
290000,Hyundai,Accent,1.5 CRDi Admire,2004,227000.0,Düz,Dizel,Sedan,1493.0,82.0,Önden Çekiş
629500,Hyundai,i20,1.4 CRDi Jump,2017,165000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
375000,Hyundai,Accent Era,1.4 Team,2011,382000.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
255000,Hyundai,Accent,1.5 GLS,1997,299000.0,Düz,LPG & Benzin,Sedan,1495.0,92.0,Önden Çekiş
615750,Hyundai,i20,1.4 CRDi Jump,2016,190000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
795000,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,169000.0,Otomatik,Dizel,Sedan,1582.0,136.0,Önden Çekiş
970000,Hyundai,Elantra,1.6 D-CVVT Style,2018,19000.0,Otomatik,Benzin,Sedan,1591.0,128.0,Önden Çekiş
459999,Hyundai,Getz,1.4 DOHC Start,2011,130000.0,Düz,Benzin,Hatchback/5,1399.0,97.0,Önden Çekiş
435000,Hyundai,Getz,1.4 DOHC HY KLM,2007,211000.0,Düz,Benzin,Hatchback/5,1399.0,97.0,Önden Çekiş
606000,Hyundai,Accent Blue,1.6 CRDI Biz,2014,236722.0,Düz,Dizel,Sedan,1582.0,136.0,Önden Çekiş
139000,Hyundai,Excel,1.5 LS,1994,345000.0,Düz,LPG & Benzin,Sedan,1468.0,71.0,Önden Çekiş
389000,Hyundai,i10,1.1 Team,2010,217000.0,Düz,LPG & Benzin,Hatchback/5,1086.0,66.0,Önden Çekiş
550000,Hyundai,Getz,1.5 VGT Start,2011,83500.0,Düz,Dizel,Hatchback/5,1493.0,88.0,Önden Çekiş
857000,Hyundai,i20 Active,1.4 MPi Elite,2018,82892.0,Otomatik,LPG & Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
878000,Hyundai,Elantra,1.6 CRDi Elite,2016,151276.0,Otomatik,Dizel,Sedan,1582.0,136.0,Önden Çekiş
427500,Hyundai,Getz,1.5 CRDi VGT,2010,216000.0,Düz,Dizel,Hatchback/5,1493.0,110.0,Önden Çekiş
488750,Hyundai,Getz,1.5 CRDi Start,2011,136000.0,Düz,Dizel,Hatchback/5,1493.0,110.0,Önden Çekiş
755000,Hyundai,i20,1.4 MPI Elite,2016,105000.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
980000,Hyundai,i20 Active,1.4 MPi Elite Smart,2020,19670.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
750000,Hyundai,i20 Active,1.4 MPi Elite,2016,73000.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş
399000,Hyundai,Accent,1.5 GLX,2002,108000.0,Otomatik,LPG & Benzin,Sedan,1495.0,102.0,Önden Çekiş
475000,Hyundai,Matrix,1.5 CRDi Start,2009,130000.0,Düz,Dizel,Hatchback/5,1560.0,113.0,Önden Çekiş
425000,Hyundai,Accent Era,1.5 CRDi-VGT Team,2009,252000.0,Düz,Dizel,Sedan,1493.0,110.0,Önden Çekiş
730000,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,146887.0,Otomatik,Dizel,Sedan,1582.0,128.0,Önden Çekiş
515000,Hyundai,i10,1.0 D-CVVT Style,2013,71828.0,Düz,Benzin,Hatchback/5,998.0,65.0,Önden Çekiş
465000,Hyundai,Getz,1.4 DOHC Start,2011,122000.0,Düz,LPG & Benzin,Hatchback/5,1399.0,97.0,Önden Çekiş
625000,Hyundai,i20,1.4 CRDi Jump,2017,127500.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
305000,Hyundai,Accent,1.3 Admire,2005,343000.0,Düz,LPG & Benzin,Sedan,1341.0,86.0,Önden Çekiş
305000,Hyundai,Getz,1.3 GLS,2005,207000.0,Düz,LPG & Benzin,Hatchback/5,1341.0,82.0,Önden Çekiş
262500,Hyundai,Accent,1.5 CRDi Admire,2005,212000.0,Düz,Dizel,Sedan,1493.0,82.0,Önden Çekiş
681000,Hyundai,i20,1.4 CRDi Jump,2014,85000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
675000,Hyundai,ix20,1.6 Prime,2011,113582.0,Otomatik,Benzin,MPV,1591.0,125.0,Önden Çekiş
705000,Hyundai,i20,1.4 CVVT Sense,2013,45500.0,Otomatik,Benzin,Hatchback/5,1396.0,100.0,Önden Çekiş
899900,Hyundai,Elantra,1.6 CRDi Style Plus,2017,148715.0,Yarı Otomatik,Dizel,Sedan,1582.0,136.0,Önden Çekiş
520000,Hyundai,i20,1.4 CRDi Jump,2014,116000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş
695000,Hyundai,i30,1.6 CRDi Elite,2014,125000.0,Otomatik,Dizel,Hatchback/5,1582.0,128.0,Önden Çekiş
295000,Hyundai,Accent Era,1.4 Team,2006,396000.0,Düz,LPG & Benzin,Sedan,1399.0,97.0,Önden Çekiş
310000,Hyundai,Accent,1.3 LX,2000,263000.0,Düz,LPG & Benzin,Sedan,1341.0,86.0,Önden Çekiş
230000,Hyundai,Accent,1.3 LX,1999,260000.0,Düz,LPG & Benzin,Sedan,1341.0,86.0,Önden Çekiş
615000,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,170000.0,Düz,Dizel,Sedan,1582.0,128.0,Önden Çekiş
743900,Hyundai,i30,1.6 GDi Elite,2012,132000.0,Otomatik,Benzin,Hatchback/5,1591.0,135.0,Önden Çekiş
682000,Hyundai,i20,1.4 CVVT Sense,2013,64000.0,Otomatik,Benzin,Hatchback/5,1396.0,100.0,Önden Çekiş
